Views,Duration,Likes,Comments,Category,Title_Length,Channel_Subscribers,Channel_Views,Video_Age,Average_Video_Views,Hashtag_Count,Audio_Language,Total_Videos_Posted,Channel_Size_Num,Channel_Age,Title_Sentiment,Engagement_Rate
3688761,22,129907,1133,5,60,13600,11132238,288,21532.3752417794,0,63,517,1,2664,0.0,963.5294117647059
4969616,226,32557,472,5,93,259000,114314815,2454,2931149.1025641,0,63,39,2,3182,0.0,12.752509652509653
694952,473,3526,20,5,19,67500,29973693,323,32299.2381465517,0,50,928,1,4527,0.0,5.253333333333334
20804218,2186,356778,4853,5,36,10100000,1714333123,1261,5357291.009375,0,16,320,4,4190,0.1,3.5805049504950497
2734339,40,123284,1291,3,56,1440000,708568906,706,410288.885929357,2,16,1727,3,1785,0.25,8.651041666666668
14149322,11,456558,7650,13,37,139000,115416050,738,278110.963855421,4,63,415,2,2395,0.0,333.9625899280576
939240,632,9242,303,5,58,3580000,1794554337,198,618598.530506721,0,19,2901,3,4627,0.5,0.2666201117318436
573292,49,29059,183,3,45,166000,35879195,406,381693.563829787,1,25,94,2,1873,0.0,17.61566265060241
462883,717,3567,177,5,59,3580000,1794554337,115,618598.530506721,0,19,2901,3,4627,0.0,0.10458100558659218
371369,35,10924,125,5,95,307000,104265343,137,123390.938461538,5,16,845,2,3272,0.170454545454545,3.5990228013029313
632398,613,4821,136,5,49,3580000,1794554337,175,618598.530506721,0,19,2901,3,4627,0.0,0.13846368715083798
250239,489,5063,1999,3,28,3500000,1140310842,43,1445260.88973384,0,16,789,3,4160,-1.0,0.2017714285714286
8361916,28,272521,2296,3,23,3500000,1140310842,623,1445260.88973384,0,16,789,3,4160,-1.0,7.851914285714286
19648323,266,99634,1519,14,56,36300,24790717,2681,158914.852564102,0,63,156,1,3332,0.0,278.6584022038567
688101,572,11385,539,5,30,1210000,220683185,256,525436.154761904,0,24,420,3,4368,0.0,0.9854545454545455
3435753,923,90446,4020,12,61,16100000,8400158100,424,1175011.62400335,0,16,7149,4,5899,0.46875,0.5867453416149069
381223,584,6798,420,5,41,3580000,1794554337,53,618598.530506721,0,19,2901,3,4627,0.35,0.20162011173184358
1012126,514,15800,1553,5,26,148000,17580699,113,222540.493670886,0,22,79,2,2574,-0.4,11.725
831004,646,5201,190,5,41,3580000,1794554337,73,618598.530506721,0,19,2901,3,4627,-0.5,0.15058659217877093
1740723,136,4522,40,4,79,49800,14109097,795,183235.025974025,0,16,77,1,1939,0.0,9.160642570281125
1412305,635,10022,321,5,55,3580000,1794554337,172,618598.530506721,1,19,2901,3,4627,0.0,0.28891061452513966
1030931,611,12379,1746,5,48,3580000,1794554337,162,618598.530506721,1,19,2901,3,4627,0.0,0.39455307262569833
191644,29,4347,246,12,30,97700,32426829,220,14600.1031067086,0,16,2221,1,4481,-0.140625,4.701125895598772
869859,59,58161,237,5,32,2030000,1028525842,43,2311294.02696629,0,16,445,3,1379,0.0,2.8767487684729063
728332,41,34059,315,5,33,3080000,1883512186,716,374455.702982107,0,53,5030,3,3616,0.0,1.116038961038961
590305,564,43162,263,5,54,7660000,586997464,190,1778780.19393939,0,63,330,3,3766,0.0,0.5669060052219321
1349336,886,1006,85,5,37,3300000,1693752485,71,2225693.14717477,0,16,761,3,3691,0.0,0.03306060606060606
14430120,14,311913,4871,10,63,2100000,540154803,763,2500716.68055555,4,63,216,3,4993,0.0,15.084952380952382
245608,694,2821,290,5,62,78300,26253544,26,12239.4144522144,0,19,2145,1,4220,0.5,3.9731800766283527
16647,312,331,6,2,31,1000000,60856466,109,52644.0017301038,0,17,1156,3,6081,0.0,0.0337
208852,78,2085,59,12,44,1110000,13132985,1440,11129.6483050847,0,63,1180,3,5345,0.0,0.19315315315315315
5565118,1229,142816,7080,12,39,19700000,4626798814,79,2710485.53837141,0,16,1707,4,6148,0.25,0.7608934010152284
72713,306,1171,62,12,38,123000,15734654,792,165627.936842105,0,17,95,2,5336,0.0,1.002439024390244
44535,25,152,5,12,33,4150,520170,1872,10615.7142857142,0,63,49,1,2433,0.0,3.783132530120482
741876,520,11456,168,2,100,4770000,412330902,1752,47850.8648021353,0,16,8617,3,5561,0.0,0.24368972746331238
81247,94,723,17,2,38,1130,172879,2658,735.655319148936,0,63,235,1,4707,0.0,65.48672566371681
283747,197,3250,109,12,59,3940000,1878532302,2358,81487.5418383724,0,16,23053,3,6834,0.1,0.08525380710659898
232134,437,3329,74,12,53,123000,15734654,1216,165627.936842105,0,17,95,2,5336,0.5,2.7666666666666666
232594,117,1919,35,2,51,1150000,216717490,2560,185545.796232876,0,16,1168,3,6536,0.0,0.16991304347826086
13786,25,388,5,3,91,504,81762,584,659.370967741935,2,63,124,1,3238,0.642857142857142,77.97619047619048
162151,97,1192,9,12,76,518,236640,1795,1609.79591836734,0,63,147,1,4280,-0.125,231.85328185328186
17233,30,113,9,10,58,76,22585,683,426.132075471698,0,63,53,1,1460,0.0,160.5263157894737
3559612,60,226461,2536,3,43,5260000,3375536508,313,5760301.20819112,0,16,586,3,3213,0.28125,4.353555133079848
1718309,177,23955,190,10,56,53600,34853533,3490,325733.953271028,0,63,107,1,3637,0.0,45.04664179104478
190934,775,13752,213,9,91,42300000,8199750579,1238,35948.366837938,0,16,228098,4,5689,0.0,0.03301418439716312
203276,358,4355,81,10,59,5880,568222,1593,142055.5,0,16,4,1,1603,0.0,75.4421768707483
33314,13,106,2,3,43,698,150949,1367,1198.00793650793,0,34,126,1,3253,0.0,15.472779369627506
157269,266,2983,178,2,55,15600,873818,1818,16804.1923076923,0,17,52,1,5616,0.0,20.26282051282051
63664,609,744,13,2,98,4770000,412330902,1024,47850.8648021353,0,16,8617,3,5561,0.0,0.015870020964360586
27265,13,422,6,12,62,1320,158357,684,1048.72185430463,0,16,151,1,2446,0.0,32.42424242424242
23580,34,141,3,10,70,608,66803,587,9543.28571428571,0,63,7,1,2312,0.0,23.684210526315788
1140243,52,74560,979,8,43,4920000,1100405365,113,3861071.45614035,1,16,285,3,4828,0.136363636363636,1.5353455284552846
1249936,463,20341,1284,12,62,3400000,1059757755,116,209355.54227578,1,17,5062,3,6739,0.0,0.6360294117647058
414088,107,5636,417,12,63,12900000,4416877753,984,2052452.48745353,0,16,2152,4,7063,-0.155555555555555,0.046922480620155034
41632,1315,799,40,3,51,324000,64354417,651,365650.096590909,0,16,176,2,1478,0.0,0.25895061728395063
27518364,247,43391,792,3,21,53300,28844748,3500,721118.7,0,16,40,1,3500,0.0,82.89493433395873
264057,42,24951,499,10,98,1550000,1661827095,53,709273.194622279,3,16,2343,3,1789,0.0,1.6419354838709679
14617,31,424,19,3,35,3240000,1567947790,633,534224.119250426,0,16,2935,3,4546,0.0,0.013672839506172839
10387,99,296,27,12,26,562000,107375475,289,79068.8328424153,0,63,1358,2,6390,0.0,0.057473309608540926
17135290,11,568095,2634,3,26,2880000,2583261908,283,2432450.00753295,0,63,1062,3,1441,0.0,19.816979166666666
536376,3198,10213,1642,12,47,6860000,1604113958,115,228246.15224815,0,17,7028,3,5431,0.0,0.1728134110787172
27243,36,384,15,12,77,1830,360039,607,2093.25,0,17,172,1,4859,0.0,21.803278688524593
34079,90,282,38,12,77,76100,1369684,551,31853.1162790697,0,16,43,1,3252,0.0,0.4204993429697766
121973,183,1903,40,12,45,4150,520170,1549,10615.7142857142,0,63,49,1,2433,0.0,46.81927710843373
141038,1218,2521,347,12,56,6860000,1604113958,178,228246.15224815,0,17,7028,3,5431,0.0,0.04180758017492712
399499,505,7594,405,5,29,405000,39140205,407,135903.489583333,0,63,288,2,3168,0.0,1.9750617283950618
185314,754,2297,533,8,47,3740000,1747315459,89,112853.8047536,0,16,15483,3,6791,0.0,0.07566844919786096
911642,67,3388,164,4,77,33800,18353322,2056,33675.8201834862,0,16,545,1,6287,-0.15,10.508875739644969
14515,60,305,40,10,47,66,17807,512,1978.55555555555,0,63,9,1,569,0.0,522.7272727272727
1056832,15,13650,103,2,54,21500,12182058,574,32485.488,0,16,375,1,3151,0.0,63.967441860465115
129058,62,524,41,12,42,151000,76573825,841,65058.4749362786,0,63,1177,2,6301,0.0,0.37417218543046354
811700,60,72241,2689,12,31,1460000,1595440787,586,2061293.00645994,0,63,774,3,1060,0.0,5.132191780821918
1152697,136,1976,136,12,22,3300,1788267,4343,11842.8278145695,0,63,151,1,6081,0.0,64.0
25327512,118,116549,2035,3,94,53600,34853533,3490,325733.953271028,0,16,107,1,3637,0.0,221.23880597014926
62457,1055,1955,98,3,67,1650000,322275629,576,212723.187458745,0,21,1515,3,1995,0.0,0.12442424242424242
273057,186,708,56,12,46,3150,421453,1948,20069.1904761904,0,17,21,1,3658,0.0,24.253968253968253
3280824,376,110200,6355,12,13,22000,4620308,3167,308020.533333333,0,63,15,1,5867,0.0,529.7954545454545
317904,1931,5812,590,12,62,51400,5186346,937,28340.6885245901,0,19,183,1,2627,0.0,12.455252918287938
99212,304,871,40,2,30,526,124223,1511,11293.0,0,21,11,1,6355,0.0,173.19391634980988
733208,31,508,29,3,37,47500,113399344,2104,287086.946835443,1,16,395,1,6941,0.0,1.1305263157894736
111185,554,1692,29,3,58,10500,1211098,683,4050.49498327759,0,17,299,1,2939,0.0,16.390476190476193
22461030,12,611336,5316,12,36,1730000,1501394509,417,1679412.20246085,1,17,894,3,1090,0.35,35.64462427745665
124619,142,1108,32,12,67,1180000,462542737,3349,60148.600390117,0,16,7690,3,6748,0.0,0.09661016949152543
19376,71,186,9,12,103,76100,1369684,249,31853.1162790697,0,16,43,1,3252,0.0,0.25624178712220763
1821857,558,33607,1620,0,43,21100000,10551644812,604,7342828.67919276,0,16,1437,4,6339,0.170454545454545,0.16695260663507108
62043,60,466,9,12,91,527,163387,2116,3203.66666666666,0,63,51,1,2314,0.0,90.13282732447819
48118,60,2043,37,12,56,2010,320996,700,12839.84,0,16,25,1,3970,0.0,103.48258706467661
12326,29,96,2,10,40,37,12871,2079,2574.2,0,63,5,1,2080,0.0,264.86486486486484
13974,57,292,4,2,76,31500,3347588,634,13284.0793650793,4,16,252,1,5232,0.0,0.9396825396825397
27841,26,417,12,0,57,53900,47135434,551,71743.4307458143,0,16,657,1,3877,0.0,0.7959183673469388
25313,235,535,64,8,54,934000,376316222,124,58534.1766993311,0,19,6429,2,6414,0.136363636363636,0.06413276231263383
434955,60,30520,242,12,74,485000,362407903,402,1285134.40780141,0,63,282,2,460,0.0,6.342680412371133
47175,801,1183,69,12,38,123000,15734654,645,165627.936842105,0,17,95,2,5336,0.0,1.0178861788617886
47971,410,1934,201,12,49,2100000,210685657,2997,125857.620669056,0,16,1674,3,5998,0.0,0.10166666666666666
17738,459,650,45,2,47,127000,3349313,549,17175.9641025641,0,63,195,2,961,0.0,0.547244094488189
309748,968,8741,1607,2,56,1470000,237263840,94,909056.858237547,0,19,261,3,1836,0.0,0.7039455782312926
3750644,660,58853,6483,5,50,93000,45145782,2156,12188.3860691144,0,16,3704,1,3730,0.136363636363636,70.25376344086021
432398,121,2731,132,2,36,101000,36587835,3469,9795.93975903614,1,63,3735,2,6898,0.0,2.834653465346535
46247,274,402,19,4,52,858,98985,808,2062.1875,0,63,48,1,1819,0.0,49.06759906759907
105026,167,848,30,2,84,1330000,442287161,852,45474.7235245733,0,16,9726,3,4861,0.5,0.06601503759398497
193352,7344,3987,155,2,74,10300000,821761308,542,458828.201005025,0,16,1791,4,3687,0.0,0.04021359223300971
617138,136,1955,0,12,54,113000,59359493,3646,24228.3644897959,0,63,2450,2,7006,0.0,1.7300884955752212
106671,1078,3047,199,12,56,174000,28455429,191,32858.4630484988,1,17,866,2,2989,0.05,1.8655172413793104
460715,269,6835,362,12,46,53400,6465518,2782,47540.5735294117,0,16,136,1,5479,0.0,13.477528089887642
237442,485,2112,190,12,61,25600000,2827312576,4567,572562.287565816,0,63,4938,4,6619,0.0,0.0089921875
13679,20,29,2,0,54,263,120773,186,908.067669172932,0,63,133,1,406,0.0,11.787072243346007
26292,29,509,22,0,35,203000,164776302,427,52644.185942492,0,17,3130,2,5816,0.136363636363636,0.26157635467980295
64949,121,589,0,3,75,1060,233515,1439,1290.13812154696,0,63,181,1,3183,0.0,55.56603773584906
124354,65,1314,56,5,47,31100,16551192,2475,151845.798165137,0,63,109,1,4626,0.0,4.405144694533762
32775,24,2014,42,10,30,1110000,445990163,987,3982055.02678571,0,63,112,3,2212,0.0,0.18522522522522522
20649,137,225,7,12,36,200000,27639756,2245,15580.4712514092,0,16,1774,2,6879,-0.5,0.116
159155,64,259,21,12,75,6790,3058778,2630,10511.2646048109,0,16,291,1,5053,0.8,4.123711340206185
53046,167,344,0,12,35,62800,6051244,692,19971.102310231,0,17,303,1,6297,0.0,0.5477707006369427
13167,33,15,0,3,39,866,283601,2690,2116.42537313432,0,63,134,1,3659,0.0,1.7321016166281753
86819,185,905,24,12,50,11800000,4345823039,2633,1097984.5980293,0,17,3958,4,7058,0.0,0.007872881355932204
122464,54,392,12,12,59,8970000,5266603070,3078,660554.756051674,0,16,7973,3,3404,0.0,0.004503901895206244
229354,65,3046,64,2,20,1150000,216717490,1129,185545.796232876,0,16,1168,3,6536,0.0,0.27043478260869563
300025,810,8593,155,2,38,1020000,99095791,384,95744.7256038647,0,16,1035,3,2733,0.0,0.8576470588235294
93970,272,3445,101,2,47,6700,444823,388,1319.94955489614,0,63,337,1,746,1.0,52.92537313432836
2969625,60,183188,904,2,34,5130000,1598114452,582,985274.014796547,1,21,1622,3,2717,0.0,3.5885380116959062
127210,1386,6738,241,10,52,113000,3746544,338,23863.3375796178,0,16,157,2,1291,0.1,6.176106194690266
54041,1596,2466,89,2,47,724000,33754663,160,143028.233050847,0,17,236,2,4162,0.0,0.35290055248618785
64697,938,3377,525,10,55,102000,3045245,1003,12795.1470588235,0,63,238,2,1882,0.0,3.8254901960784315
1594762,721,68917,1266,3,73,1650000,322275629,454,212723.187458745,0,21,1515,3,1995,0.25,4.253515151515151
111271,568,1952,91,6,72,13600,1183980,764,20067.4576271186,0,23,59,1,2729,0.0,15.022058823529411
66396,564,1768,46,2,45,1020000,99095791,729,95744.7256038647,0,16,1035,3,2733,0.0,0.17784313725490197
317798,1047,13042,269,10,97,85200,5884198,555,18679.9936507936,0,16,315,1,4157,0.0,15.623239436619718
58206,789,2136,179,3,77,586000,64852207,94,127161.190196078,0,16,510,2,2159,0.65,0.39505119453924914
417039,757,16471,925,2,57,18200,750820,368,4125.38461538461,0,19,182,1,720,0.433333333333333,95.58241758241758
1462992,442,36638,1577,12,37,225000,16945917,1456,277801.918032786,0,16,61,2,4067,-0.1,16.984444444444442
3352664,1043,84785,2501,2,89,2130000,92819491,488,82432.9404973357,0,31,1126,3,2181,0.0,4.09793427230047
284566,1354,13359,693,3,89,1420000,89895505,77,202012.370786516,0,5,445,3,2962,0.0,0.9895774647887323
3116318,659,168583,4105,2,68,21200000,1996410828,1646,1079724.62303948,0,16,1849,4,4062,0.0,0.814566037735849
731414,626,14892,356,2,55,859000,67184405,1380,22078.3453828458,0,16,3043,2,3097,0.0,1.7750873108265424
3188138,31,276231,479,2,26,6340000,1006384839,803,1096279.78104575,0,63,918,3,1628,0.0,4.364511041009464
847117,58,53440,353,10,66,221000,25577344,1059,24313.0646387832,0,17,1052,2,3890,0.0,24.340723981900453
154469,12,4617,33,2,32,2650,471382,596,4063.63793103448,0,16,116,1,1164,0.0,175.47169811320757
491725,36,40252,123,3,59,1650000,322275629,1247,212723.187458745,1,21,1515,3,1995,1.0,2.4469696969696972
13797,18,514,2,2,34,39200,7284838,668,14716.8444444444,0,64,495,1,2035,0.75,1.316326530612245
209348,36,13022,68,3,46,1650000,322275629,39,212723.187458745,0,21,1515,3,1995,0.0,0.7933333333333334
37207,754,1994,48,10,62,113000,3746544,702,23863.3375796178,0,16,157,2,1291,0.0,1.807079646017699
265024,461,12450,254,10,47,259000,8260332,803,101979.407407407,0,16,81,2,3254,0.0,4.905019305019305
108825,431,2298,104,14,50,3400,272691,806,1466.08064516129,0,63,186,1,2475,0.0,70.6470588235294
92228,634,2702,129,10,83,109000,4245496,1327,58157.4794520547,0,16,73,2,4379,0.0,2.597247706422018
435801,32,19692,117,3,47,1650000,322275629,205,212723.187458745,0,21,1515,3,1995,0.0,1.2005454545454546
36343,2869,1712,132,2,63,3330,225381,101,3363.89552238806,0,58,67,1,2717,0.0,55.37537537537538
4112196,60,252255,662,2,36,5130000,1598114452,1128,985274.014796547,1,21,1622,3,2717,-0.5,4.930155945419103
1653842,54,111739,206,3,61,1650000,322275629,698,212723.187458745,1,21,1515,3,1995,0.0,6.784545454545454
164033,28,6845,27,10,57,18900,1739449,271,8966.23195876288,0,63,194,1,1455,0.25,36.35978835978836
281791,837,11358,578,10,97,113000,3746544,527,23863.3375796178,0,16,157,2,1291,0.0,10.56283185840708
153125,594,5399,284,10,95,457000,32111309,1355,3719.16944637479,0,64,8634,2,5517,0.0,1.2435448577680526
743319,389,27135,1158,12,68,4620000,428004542,297,308138.619150468,0,5,1389,3,2275,0.0,0.6124025974025974
265028,700,10137,259,3,71,1650000,322275629,85,212723.187458745,1,21,1515,3,1995,0.0,0.630060606060606
18447,44,1912,4,2,55,126000,10679330,284,50853.9523809523,0,21,210,2,5664,-0.12,1.5206349206349206
179209,4552,6389,329,3,53,1650000,322275629,40,212723.187458745,0,21,1515,3,1995,0.0,0.40715151515151515
822288,599,27748,599,6,57,1960000,211127985,1079,68326.208737864,0,16,3090,3,3721,0.0,1.4462755102040816
30444,341,1405,111,2,71,2130000,92819491,82,82432.9404973357,0,31,1126,3,2181,0.585227272727272,0.07117370892018779
221815,3455,11024,423,10,49,1140000,369871033,191,742712.917670682,0,63,498,3,2826,0.35,1.0041228070175439
111482,18,4663,64,2,95,282000,22707089,781,66589.7038123167,2,43,341,2,2145,0.2875,1.6762411347517732
2396129,1138,102167,2296,3,61,4440000,405754831,1079,720701.29840142,0,63,563,3,3692,0.0,2.35277027027027
116365,608,6693,352,12,59,6440000,1579892215,135,1876356.54988123,1,21,842,3,2992,0.0,0.1093944099378882
213473,48,10956,102,2,41,151000,3464648,850,62993.6,0,16,55,2,2519,0.0,7.32317880794702
208540,617,4583,402,10,46,32400,1033559,684,16943.5901639344,0,16,61,1,759,0.0,15.385802469135804
697883,765,14761,467,2,43,506000,31283975,528,40840.6984334203,0,5,766,2,1737,0.0,3.009486166007905
395771,222,9507,196,12,98,195000,50809479,835,29352.6741767764,0,31,1731,2,1731,0.0,4.975897435897436
38739,263,1938,128,2,54,2130000,92819491,185,82432.9404973357,0,31,1126,3,2181,0.3,0.09699530516431926
76519,463,3709,241,2,44,377000,18130629,148,14562.7542168674,0,64,1245,2,1029,0.0,1.0477453580901857
136834,234,2774,61,12,82,25600000,2827312576,474,572562.287565816,0,16,4938,4,6619,0.0,0.01107421875
59550,44,3205,12,8,73,127000,71101201,160,133900.56685499,3,63,531,2,804,0.0,2.5330708661417325
2422913,1529,94334,2732,3,99,1420000,89895505,430,202012.370786516,0,5,445,3,2962,0.0,6.8356338028169015
54648,1391,3449,117,10,42,318000,12335273,652,43742.1028368794,0,2,282,2,1584,0.0,1.1213836477987422
650384,351,14990,663,2,54,506000,31283975,694,40840.6984334203,0,5,766,2,1737,0.0,3.0934782608695652
962011,601,45309,1051,10,75,7200000,525040282,1546,405123.674382716,0,31,1296,3,3010,0.341666666666666,0.6438888888888888
2871182,283,167763,3417,10,25,455000,39548942,1334,186551.613207547,0,19,212,2,2961,0.0,37.62197802197802
85974,694,3319,157,12,101,23300,1752826,331,11531.75,0,42,152,1,4787,0.0,14.91845493562232
57563,290,2672,187,12,65,377000,18130629,569,14562.7542168674,0,64,1245,2,1029,0.0,0.7583554376657825
32721,1184,1745,225,2,52,317000,12019914,1213,18351.013740458,0,16,655,2,4101,0.0,0.6214511041009464
15560,591,665,69,10,95,221000,25577344,293,24313.0646387832,0,17,1052,2,3890,0.28,0.33212669683257917
41884,21,2655,31,2,56,70300,4428474,1242,20314.1009174311,0,63,218,1,1700,-0.166666666666666,3.8207681365576103
128703,698,6433,196,6,92,53400,1887720,324,16854.6428571428,0,58,112,1,599,0.0,12.413857677902621
1597921,30,58899,0,2,28,47900,5899245,1249,18907.8365384615,0,31,312,1,1341,0.0,122.9624217118998
1828876,1218,39809,3484,1,59,414000,71420583,2124,305216.166666666,0,16,234,2,2337,0.0,10.457246376811593
114090,185,2458,50,10,84,121000,24778477,584,21850.5088183421,0,63,1134,2,1645,1.0,2.0727272727272728
1171136,412,37188,1466,2,84,1090000,77581794,2238,71306.7959558823,0,64,1088,3,5177,0.0,3.5462385321100918
91752,817,6972,437,3,71,32200,624667,140,48051.3076923076,0,63,13,1,1670,0.1875,23.009316770186334
90038,615,6531,210,2,49,2460,134589,422,11215.75,0,47,12,1,774,0.0,274.0243902439024
57583,353,1791,135,2,49,32400,1033559,621,16943.5901639344,0,16,61,1,759,0.4375,5.944444444444445
76895,578,3863,135,2,51,25400,1234138,997,3844.66666666666,0,54,321,1,2404,0.0,15.740157480314961
406161,606,44962,5203,10,50,25500,1724213,18,28736.8833333333,0,63,60,1,2122,0.8,196.72549019607843
57522,21,2667,28,3,31,1650000,322275629,156,212723.187458745,0,21,1515,3,1995,0.0,0.16333333333333333
1277872,21,45830,293,2,66,47900,5899245,1252,18907.8365384615,0,31,312,1,1341,0.5,96.29018789144051
82702,1050,4702,108,12,88,223000,16868218,693,41343.6715686274,0,63,408,2,6559,0.0,2.15695067264574
