Views,Likes,Engagement_Rate,Comments,Average_Video_Views,Hashtag_Count,Channel_Country,Video_Age,Weekly_Videos,Total_Videos_Posted,Title_Length,Month,Channel_Subscribers,Publish_Hour_Time,Title_Sentiment,Duration
1187461,54052,4.586003245580271,405,653485.133333333,0,86,187,0.3489425981873112,165,69,7,2050000,5,-0.1,473
279700,7795,2.89774758670003,310,871647.971830985,0,77,14,0.9454660748256183,213,26,1,527000,9,-0.5,180
54567477,842766,1.59139848082036,25620,6982971.45454545,0,2,1602,0.675163132137031,473,43,8,25600000,3,0.0,689
18867779,681907,3.91034896052153,55889,8431887.69230769,0,86,2185,0.11371446422992815,52,27,1,7470000,6,-0.799999999999999,455
495262,19534,4.04109340106852,480,405123.674382716,0,32,1351,3.013953488372093,1296,94,5,7200000,5,0.294444444444444,698
9863079,98620,1.02073601965471,2056,269676.128712871,0,86,151,0.4685222001325381,101,56,8,102000,2,0.1,1783
1782640,90290,5.09693488309473,570,950523.569937369,0,85,88,1.3696895424836601,479,29,10,978000,6,0.0,25
27867,394,1.41385868590088,0,49143.3146681823,0,86,6,64.59649122807016,51022,88,1,4460000,0,-0.125,175
5279770,118386,2.3923769406621798,7926,953520.300813008,0,87,2809,0.2985436893203884,123,43,5,345000,19,0.6,561
32383,3310,10.6907945526974,152,101115.131458094,0,32,17,6.152371342078708,1742,99,1,402000,7,0.0,3427
5560009,332878,6.0063212127894,1074,986087.013215859,0,32,133,0.6557985967808502,227,40,9,337000,21,0.0,55
22610,747,3.47633790358248,39,13993.0909090909,0,86,527,0.2018348623853211,22,33,8,1910,0,0.25,37
439629,2426,0.564566941671272,56,932699.351822504,0,86,178,18.41811978771797,6941,49,7,20100000,6,-0.35,2837
1026115,4357,0.424611276513841,0,1094738.4962406,0,72,1693,0.4946865037194474,133,68,6,371000,18,0.5,309
4859468,9954,0.20483723732721298,0,431780.565269461,0,86,911,2.439482470784641,835,54,7,706000,5,-0.4,500
1717907,15773,0.9531365784061651,601,372923.018867924,0,87,3826,0.07855176794410333,53,42,7,41600,4,0.2,317
567144,26379,7.283335449198081,14928,323836.736982643,0,27,360,0.7966874335207416,749,50,1,1590000,7,0.0,383
16320,1566,14.761029411764701,843,1125654.97683039,0,86,4,20.788073394495413,3237,48,1,4050000,11,0.05,1029
1743790,21466,1.24286754712436,207,113383.272506082,0,8,1097,0.7190702324418896,411,38,1,108000,23,0.0,3959
581676,13066,2.3007653745384,317,99582.9809250065,0,85,731,4.420627062706271,3827,61,1,7510000,6,0.25,381
9380729,295203,3.1526547670229,539,464661.268041237,2,32,153,0.97,97,92,8,88600,3,0.0,30
1752422,127089,7.3454909833362,1635,154709.107344632,0,3,124,6.795246800731261,1062,19,9,214000,6,0.0,17
64270,1588,2.58440952232768,73,386298.096774193,4,32,150,0.2966507177033493,62,92,8,63800,2,-0.25,15
133024,10318,8.909670435410149,1534,188952.439528023,0,85,42,0.9390581717451524,339,27,12,605000,9,0.0,892
366081,13241,3.8589820285674397,886,1097984.5980293,0,86,68,3.9254746387078496,3958,74,11,11800000,8,0.25,1306
3940218,17986,0.456472205344983,0,1243571.27118644,5,32,3522,2.895119978430844,1534,59,5,4200000,2,0.0,288
13315133,615788,4.68624684409836,8192,3971579.07189542,0,86,199,0.5671167593328038,306,68,7,831000,9,0.0,17
14151,1585,11.3066214401809,15,36410.7596401028,10,87,167,5.661122661122661,778,96,8,226000,5,-0.175,61
1304397,26117,2.0482261152087897,600,260684.948379351,0,87,1885,1.0117994100294987,833,60,11,2470000,6,0.2,854
647405,38343,5.9874421729829,420,15668.0344827586,1,87,1254,1.477438136826783,290,59,8,9320,8,-0.194444444444444,23
575774,59000,10.326621209016,458,196732.684975767,2,32,129,2.5118840579710144,619,74,9,894000,22,0.5,60
6252859,136351,2.23568130994158,3443,618320.968421052,1,87,715,0.18690275435637999,95,42,2,455000,12,0.0,2124
182783,4689,2.8142660969565,455,113152.510440394,0,45,16,14.0266260935717,5268,77,1,2180000,1,0.0,1459
750218,54543,7.310008557512609,298,654497.522388059,3,32,388,1.7467411545623834,134,46,12,388000,2,0.0,45
18129,1142,7.91549451155607,293,28561.1021505376,0,86,11,0.5838565022421525,186,58,1,62200,8,0.0,1562
456301,8687,2.0905060475431703,852,180956.878431372,0,86,142,1.461437694448993,1275,35,8,1330000,12,0.0,2685
82307,4143,5.407802495535,308,4031543.78616352,0,87,8,1.3757725587144622,318,99,1,2230000,7,0.283333333333333,1339
1410727,27442,2.1235150386999,2515,466655.488017429,0,86,180,1.8745624270711785,1377,79,7,4130000,10,0.0,2840
578858,19254,3.3878775105466197,357,448921.492917847,0,85,208,1.1822966507177033,1059,40,6,6150000,4,0.0,1318
146424,8462,5.90955034693766,191,148116.731707317,0,2,937,0.20857558139534885,41,21,6,175000,4,0.0,458
208126,5879,2.95974553876017,281,7273.50323974082,0,5,1472,1.8005555555555557,463,63,1,69700,12,0.0,499
19376,186,1.00639966969446,9,31853.1162790697,0,86,249,0.09255842558425584,43,103,5,76100,12,0.0,71
129865,6191,4.85735186539868,117,110771.633879781,0,86,471,0.5611038107752957,366,57,10,323000,13,0.0,353
1517259,64554,4.341315490631461,1315,1285247.85903083,0,51,2692,0.528433654805454,227,47,9,4360000,12,0.5,511
49011816,466488,0.981300101183763,14465,10373617.090909,0,61,3779,0.04795515881253892,33,29,9,1350000,9,0.0,358
1420895,43574,3.10684462961724,571,41695.8868877712,1,86,852,138.58304679324263,132426,61,9,6320000,13,0.4,18
74824,877,1.23222495456003,45,10708.9289940828,0,60,29,0.3104172133298347,169,79,12,46600,23,0.0,1200
4784908,281327,5.91451288091641,1677,648708.297906602,2,32,575,3.3284839203675345,621,60,6,479000,18,0.0,23
199691,9161,4.73381374223174,292,146983.504477611,1,86,42,0.5485380116959064,335,75,12,389000,6,0.266666666666666,2100
3140873,21471,0.892172335525823,6551,601776.755555555,0,13,27,0.10190876738919444,45,32,12,58700,21,0.0,115
8026309,495798,6.4751307232253295,23916,4792311.74158485,0,87,749,10.82059620596206,2852,30,1,8900000,9,0.0,55
62375,571,0.915430861723446,0,14973.4375,0,32,1707,0.12880966072455435,32,41,5,2860,2,0.0,385
611466,6569,1.18551154111594,680,404354.775862069,0,86,105,0.8405797101449275,116,45,10,251000,4,-0.5,5096
370305,15324,4.31185104170886,643,1420901.32603938,0,37,543,0.4813421606981643,457,58,7,2420000,22,0.0,158
9498833,117135,1.25093261456433,1689,6933443.8490196,0,87,2230,0.8554996405463695,510,13,12,1120000,2,0.0,293
428013,13821,3.48704361783403,1104,467746.05,0,86,507,0.40829552819183407,180,35,8,709000,10,0.0,566
290226,26553,9.25416744192457,305,437215.527007299,0,2,11,0.9553695955369597,685,40,1,234000,10,0.4,60
132431,1656,1.40072943646125,199,16920.5772752852,3,87,39,22.198085658663206,19547,104,12,871000,3,0.145454545454545,502
386574,13200,3.62957674339195,831,110616.504651162,0,86,191,0.8684362377380266,430,39,7,333000,12,0.0,1007
57481788,2806819,4.89273750496418,5614,626529.501754386,2,87,662,2.7254098360655736,855,103,3,686000,5,0.35,44
242565,5432,2.37544575680745,330,52081.3913043478,0,80,68,0.1339155749636099,92,100,11,58800,3,0.0,3623
940239,82734,8.84338981897155,415,697447.69140625,1,37,1098,2.8153967007069918,512,51,1,3290000,4,0.4,60
2893509,17144,0.5924985890833581,0,5961275.29878048,0,86,71,1.5988857938718661,164,44,11,2710000,3,-0.0625,1599
26660088,39134,0.146788712775441,0,3858804.59102902,0,86,619,2.571982549684925,758,90,5,3460000,3,0.5,2005
420816,10215,2.4896867039276,262,11802.465116279,2,32,790,0.2516722408026756,43,57,11,1110,8,0.0,26
74774,1399,1.92045363361596,37,565597.574850299,5,86,16,4.2355072463768115,334,57,1,813000,6,0.0,43
122558,3171,2.6395665725615602,64,1672.02234636871,2,86,52,1.2665094339622642,537,49,11,3520,7,-0.431818181818181,23
6807803,156771,2.32220291920903,1320,101706.67032967,1,87,611,0.3877054169202678,91,97,5,48000,17,0.641666666666666,16
19542,510,2.7121072561662003,20,58851.448261532,0,37,9,16.274718196457325,7219,52,1,960000,19,0.0,680
76488,1319,1.77021232088693,35,35948.366837938,0,87,982,280.6619792582176,228098,84,5,42300000,8,-0.3,415
4153664,23108,0.556328099721113,0,2043091.07226354,0,32,1762,1.6981180716679556,941,100,3,5630000,3,0.0,1315
257606,3586,1.49802411434516,273,168385.5,0,87,3554,0.004223864836325237,4,53,4,3350,23,0.0,1530
207291,476,0.22962887920845498,0,30589.106060606,0,57,114,1.1846153846153846,66,99,9,4960,3,0.0,1518
1410634,22959,1.6782524737103999,715,47850.8648021353,0,86,1997,10.846790145657256,8617,100,8,4770000,3,0.0,2300
91853328,3885145,4.2629212084727,30490,12424266.618705,3,86,277,1.0932584269662922,139,78,4,7240000,2,0.0,53
104351,1157,1.15188163026707,45,2883.26371951219,0,87,3923,0.7995820999477625,656,43,4,8070,13,0.075,843
8123730,60991,0.775665857924869,2022,33126.5418329018,0,32,621,846.5462624150548,462698,81,5,14900000,6,0.0,30
112663,7495,6.9099881948820805,290,191454.427652733,0,57,5,0.8774687625957276,311,45,1,358000,2,-0.849999999999999,2694
94792,2867,3.2945818212507296,256,4238.59507829977,0,86,32,0.5247358712057689,447,44,12,25600,9,0.0,721
162205,9396,6.07934403994944,465,9166.59649122807,0,8,2553,0.1506228765571914,57,46,1,17000,0,0.0,1353
916790,78326,8.55932110952344,145,269122.680115273,8,75,17,2.005780346820809,347,99,1,67500,7,-0.2,38
23930,598,2.59089009611366,22,31200.074474133,0,86,1804,2.185868986330552,1759,49,2,665000,4,0.0,3627
3280824,110200,3.5526136117024203,6355,308020.533333333,0,85,3167,0.017896710414181012,15,13,5,22000,6,0.0,376
536415,5257,1.02718976911533,253,149467.649717514,0,86,717,1.6918525261720527,531,23,2,229000,8,0.75,638
2575049,149194,5.86074284411675,1723,28343.1711663066,0,85,976,9.13601127554616,1852,39,5,61600,2,0.0,14
611740,22814,3.7571517311275997,170,104810.824324324,0,72,1141,0.9087719298245613,222,30,12,431000,4,0.0,690
6062766,786379,13.2218033814928,15228,736490.662337662,1,87,86,2.4279279279279278,77,42,10,47200,8,0.0,12
9205109,205934,2.3559090935262104,10930,76618.0490797546,5,86,503,0.7819085146479356,652,94,9,93100,2,0.0,17
108312,2776,2.67191077627594,118,31617.3546656686,0,87,308,8.232394366197184,8016,76,3,1810000,9,0.0,278
3546924,68015,2.0045819983738,3086,47850.8648021353,0,86,1684,10.846790145657256,8617,99,6,4770000,5,0.0,427
811700,72241,9.23124307009979,2689,2061293.00645994,0,87,586,5.1113207547169806,774,31,6,1460000,9,0.0,60
2384260,34480,1.47467138650986,680,1385543.84615384,0,86,2671,0.3459253979567593,208,19,9,2310000,0,0.0,475
1679227,45461,2.79908553161663,1542,572562.287565816,0,86,629,5.222239008913733,4938,58,5,25600000,6,0.1,937
6960423,214880,3.2107244056862596,8600,59643603.8380281,0,86,31,0.568649885583524,142,31,12,46300000,8,0.0,631
246961,3333,1.53303558051676,453,80711.0177515055,0,86,5,467.6426879810539,225671,100,1,26100000,14,0.0,64
104290,1328,1.4104899798638402,143,81487.5418383724,0,86,21,23.612964588820603,23053,38,12,3940000,4,0.0,257
2078799,13209,0.659707840921609,505,402462.201058201,1,86,113,0.9517985611510792,189,82,9,224000,5,-0.2,936
76132,4526,5.98959701570955,34,68428.6462585034,0,86,281,0.5291848804319876,294,34,4,178000,6,-0.4,60
13721750,920438,6.72668573614881,2581,5304557.23263075,0,86,91,5.781431334622824,1281,37,10,9950000,4,0.0,38
345109,14634,5.57302185686261,4599,151103.939849624,0,85,158,0.42472627737226276,133,43,8,236000,10,0.0,311
1046886,31594,3.07511992709807,599,114379.491749174,4,87,96,1.0271186440677966,303,76,10,85800,5,0.0,26
950026,36689,3.9271556778446,620,351720.51,0,87,610,1.1437908496732025,200,57,5,781000,20,0.0,504
1219469,46994,3.86405886496499,127,949148.356125356,8,32,25,3.19921875,351,91,12,808000,16,0.25,58
16911354,321685,1.9032420467338,179,2000070.61802575,3,86,1039,0.7722537878787878,233,34,3,917000,15,0.0,24
35643320,305911,0.878602217750759,7252,14147574.7403846,0,86,2864,0.7464114832535885,312,56,3,13200000,21,-0.1,417
79802517,2535366,3.19008985643898,10406,1087360.72907153,0,86,296,1.0574844791906186,657,37,3,3550000,7,1.0,25
5002766,127876,2.59970184493937,2181,273926.450956937,0,86,1839,1.5954198473282444,836,40,1,2190000,4,0.0,756
7338145,166768,2.3140316796683598,3039,426766.913274336,1,87,112,0.9977295660948537,565,54,9,263000,17,0.0,12
7533681,144892,1.92869860032565,410,54035.0256,1,32,431,4.455193482688391,625,92,11,135000,16,0.433333333333333,10
64704,2226,3.93793273986152,322,78495.8701030927,3,86,106,0.5449438202247191,485,56,10,493000,7,0.0,55
11691735,0,0.0016935040009032,198,1413177.375,3,32,31,1.0434782608695652,24,91,12,61900,19,0.0,27
38267,1297,3.6114667990696905,85,63776.3016528925,0,86,159,0.6402116402116402,242,42,8,220000,4,0.0,345
8091333,416806,5.17341209415061,1792,241976.75,6,57,548,2.4669603524229076,240,99,7,164000,9,0.0,19
1999034,38844,1.9956138815047602,1049,1488926.06686626,0,86,271,1.0474910394265233,1002,94,4,7180000,7,0.375,928
27842,855,3.90776524674951,233,43838.3568635119,3,86,6,285.13975380159303,112508,109,1,3970000,6,0.0,117
220920,9443,4.43282636248415,350,29744.8320413436,0,86,966,2.512987012987013,387,65,5,111000,6,0.0,1719
2433076,52974,2.18090187071838,89,196214.219512195,5,87,852,0.16114542391914655,41,66,9,26400,1,0.0,20
44346,237,0.536688765615839,1,33126.6850221311,0,32,6,846.5426032409828,462696,90,1,14900000,16,0.0,163
137761,5242,3.9503197566800403,200,37708.7058823529,5,87,647,0.040503744043567054,17,98,4,2280,16,0.5,36
398724,4410,1.11756503245352,46,128813.376749847,0,86,70,3.379665001469292,1643,72,11,950000,2,0.0,2641
946712,11005,1.25920026364934,916,595445.555555555,0,85,491,0.08695652173913043,18,40,9,115000,3,0.0,1305
8563440,515243,6.08068720047083,5473,4031543.78616352,0,87,611,1.3757725587144622,318,23,5,2230000,11,0.4,60
1302460,31055,2.43700382353392,686,1488926.06686626,0,86,369,1.0474910394265233,1002,92,1,7180000,8,0.375,844
481518,14178,3.18160484135587,1142,1039736.42456479,1,86,90,2.456057007125891,1034,41,10,4910000,12,-0.5,886
175610,3958,2.86885712658732,1080,30327.8526890101,0,86,6,2.516391145979266,1283,72,1,451000,9,0.2,2455
120258,17391,14.7865422674582,391,139680.939278937,0,32,33,1.4887005649717513,527,24,12,466000,2,0.0,57
10639637,488056,4.63145500170729,4714,40520.0887096774,3,32,951,1.1228978007761967,372,57,6,101000,21,0.0,31
3440721,38713,1.15132845702979,901,35948.366837938,0,87,4463,280.6619792582176,228098,73,10,42300000,16,0.0,1336
182488,10875,6.15876112401911,364,471354.902222222,4,32,49,1.6555711282410652,675,72,12,695000,2,0.0,36
76459,1322,1.7591127270824802,23,5058.53488372093,8,87,48,4.63076923076923,43,99,12,963,5,1.0,15
66961,2157,3.4094472902137,126,18029.053030303,0,24,126,1.169620253164557,264,51,9,70900,3,0.0,881
1375535,22060,1.7375057704820298,1840,466655.488017429,0,86,47,1.8745624270711785,1377,60,12,4130000,12,0.0,6186
2377945,12318,0.540340504090717,531,861403.75,0,86,274,0.04658901830282862,4,37,4,12700,7,0.625,671
1082241,43036,4.18335657214982,2238,3270771.34782608,0,86,131,0.7582417582417582,414,39,9,6700000,16,-0.075,1326
106073,2556,2.54824507650391,147,146120.333333333,0,87,121,0.09271523178807947,6,35,9,32,20,0.433333333333333,244
179413,5596,3.1374538076950897,33,43762.8,2,86,216,5.384615384615385,430,70,6,54100,6,-0.05,53
85260332,995668,1.17808361337368,8770,109681.811630847,8,32,602,2.0761154855643045,791,99,5,682000,19,0.375,17
16970411,773694,4.59743726890291,6510,11662167.8576779,2,27,605,0.44373219373219375,267,66,5,23500000,5,1.0,53
3676579,56792,1.6286879732490398,3088,1088890.70822281,4,86,184,1.431127982646421,377,92,7,459000,13,0.3625,23
1070388,0,0.00476462740613684,51,88546.3993453355,8,32,24,3.2623951182303585,611,95,12,77000,19,0.166666666666666,12
1462992,36638,2.61211271148441,1577,277801.918032786,0,86,1456,0.10499139414802067,61,37,1,225000,10,-0.1,442
248797,9284,3.82038368629846,221,544251.844339622,0,85,6,6.146745562130177,1484,37,1,2410000,8,0.0,1243
31791,1054,3.41291560504545,31,15849.5625,4,87,162,2.393162393162393,80,71,8,5270,3,0.15,15
1715375,149645,8.74537637542811,371,749243.325301204,1,87,19,0.2849901896664487,249,24,12,97700,8,0.0,52
191522,1099,1.21082695460573,1220,84979.7029620874,2,85,9,58.38449087698646,56683,66,1,8220000,3,0.0,154
427735,3728,1.03825967012285,713,20154.3712632594,1,86,129,1.4954676555418214,1037,49,9,138000,12,0.0,913
833899,20974,2.64384535777114,1073,260005.451219512,0,51,303,0.115562713911818,82,39,3,288000,5,0.0681818181818181,2207
20927158,567316,2.71957138183789,1813,829988.795892169,1,87,902,0.9807553956834533,779,29,8,1470000,7,0.0,10
34089095,874847,2.56849294473789,729,1725841.04651162,0,87,25,2.540084388185654,86,37,12,220000,3,0.466666666666666,16
562888,10754,1.9133468825059299,16,2454.01365705614,0,32,1051,2.8128048780487807,659,60,3,6740,8,0.75,16
65287,5645,8.90069998621471,166,101388.985074626,0,27,7,1.1466992665036675,67,48,1,99600,22,-0.145833333333333,204
6877367,177409,2.6594770934865,5493,3122682.98058252,0,85,173,0.28307813113466823,103,31,7,1320000,6,-0.6,568
16987131,710653,4.19020728102938,1143,874695.969696969,0,86,199,0.5152416356877324,495,39,7,1480000,16,0.125,60
511852,8528,1.7571485507529498,466,572562.287565816,0,86,2910,5.222239008913733,4938,49,1,25600000,6,0.0,576
3717147,61910,1.6872348604991898,807,349752.023992322,0,2,713,1.6683440073193045,1042,44,2,3280000,3,0.0,1289
357102,35604,10.0122654031621,150,688001.320833333,1,32,13,1.9243986254295535,960,97,1,879000,20,0.0,52
386901,6829,1.84414100764795,306,380933.183673469,0,87,7,0.15063680281071584,49,4,1,396000,18,0.0,1531
4830054,39663,0.8313778686532279,493,2596584.20754716,0,87,2144,0.3711237079026342,159,11,3,12100,0,0.0,203
28034,504,2.58971249197403,222,6721.33333333333,0,86,539,0.19523532829750145,48,45,7,9240,13,0.0,567
8055593,0,0.00717513906176739,578,820542.492753623,3,57,122,9.611940298507463,276,76,9,267000,21,0.0,15
112331,7550,6.82358387266204,115,22774.1327433628,0,55,1677,0.46502057613168724,113,49,6,46200,8,0.6,675
1629842,105279,6.47645600002945,277,3201295.6099881,5,32,19,1.749479940564636,841,93,12,3970000,6,0.0,45
2452167,233730,9.62132676934319,2201,2271690.85308056,1,86,68,0.4258938869665513,211,65,11,1030000,10,0.0333333333333333,59
350100,4903,1.4681519565838301,237,72130.4865996649,0,32,2641,2.572483841181902,1194,95,10,673000,17,0.35,1924
618380,26379,4.28231831559882,102,47436.6344410876,0,69,611,2.19205298013245,1324,48,5,521000,3,0.0,20
13112733,305769,2.58842302363664,33644,553966.48076923,0,86,1672,0.32755905511811023,208,55,6,231000,14,0.0,675
40972139,697999,2.13725234115797,177679,50039930.1041666,0,86,134,0.27768595041322314,192,49,9,62700000,9,0.5,1140
12749786,105799,0.961678886218168,16813,1407963.3221957,0,86,141,0.8705847432472543,419,31,8,2540000,3,0.0,1760
22341245,1471689,6.6106477056224895,5212,621023.297031772,5,87,171,24.372634643377,4784,92,8,1820000,13,-0.266666666666666,58
4638832,45060,0.99544454293667,1117,223990.917431192,1,86,146,0.7776645311589983,763,95,8,539000,3,0.533333333333333,4108
35465194,121606,0.342888297749055,0,5781391.91919191,0,86,3504,0.6253383865728208,495,69,6,4300000,5,-0.4,161
1957918,88867,4.58389983645893,882,743163.761343547,2,32,801,4.354472140762463,1697,74,11,5820000,20,-0.625,36
296059,11016,3.8394374094352797,351,269251.55,0,87,9,0.3225806451612903,20,56,1,64500,8,0.0,3611
53207,1042,2.04672317552201,47,450985.563884156,0,32,31,1.4659293613985016,587,57,12,1630000,8,0.0,1500
596973,38817,6.51469999480713,74,354854.426987061,6,57,267,3.0031720856463124,541,99,4,459000,4,0.0,54
88354,2851,3.250560246282,21,134081.79193357,0,86,4,13.897786151672163,4215,87,1,1250000,21,0.0,9424
9580474,544699,5.69612735236273,1017,1344887.04016064,0,32,293,1.8945652173913043,249,32,4,1890000,3,0.7,59
29042757,1154609,3.9842946039868004,2540,7595038.01315789,2,86,1112,0.5557877141663184,380,58,1,4120000,6,0.279166666666666,21
108937,6539,6.396357527745391,429,96756.828125,0,86,23,2.3240223463687153,832,46,12,784000,13,0.357142857142857,1137
